,timestamp,processId,parentProcessId,userId,mountNamespace,eventId,argsNum,returnValue
188688,778.065006,0,0,0,1,5,2,0
178274,674.946798,1,1,0,0,3,1,0
2936,129.193898,1,1,0,0,3,1,0
48666,141.544395,0,0,0,1,257,4,1
66023,144.357328,1,1,0,0,3,1,0
185452,735.59924,1,0,0,1,4,2,0
100474,403.091441,1,1,0,0,3,1,0
35194,136.940885,1,1,0,0,257,4,1
55491,142.035488,1,1,0,0,5,2,0
122205,414.176788,1,1,0,0,257,4,1
96357,397.480036,1,1,0,0,257,4,1
140953,544.135663,1,1,0,0,257,4,1
186029,766.290087,0,0,0,1,1005,4,0
135880,543.289433,1,1,0,0,257,4,1
94761,397.157643,1,1,0,0,5,2,0
42527,139.183601,1,1,0,0,257,4,1
171372,652.802114,1,1,0,0,5,2,0
38677,137.514509,1,1,0,0,257,4,1
74899,146.782169,1,1,0,0,257,4,1
143534,544.53796,1,1,0,0,257,4,1
71177,146.341632,1,1,0,0,257,4,-1
117009,413.130427,1,1,0,0,5,2,0
36934,137.237145,1,1,0,0,21,2,0
56346,143.011571,1,1,0,0,3,1,0
147316,555.870069,1,1,0,0,3,1,0
17403,133.872543,1,1,0,0,3,1,0
82202,210.088479,1,1,0,1,257,4,1
87291,273.767898,1,1,0,1,3,1,0
6883,130.000535,1,1,0,0,1005,4,0
121450,413.725226,1,1,0,0,5,2,0
156210,593.713499,1,1,0,1,3,1,0
93702,396.76164,1,1,0,1,1005,4,0
100862,403.176225,1,1,0,0,87,1,-1
114759,412.792818,1,1,0,0,3,1,0
79643,158.396345,1,1,0,1,257,4,1
133157,542.86146,1,1,0,0,5,2,0
183541,709.108558,1,1,0,1,3,1,0
94382,397.066959,1,1,0,0,257,4,1
183837,709.157482,1,1,0,1,3,1,0
167519,652.546521,1,1,0,0,5,2,0
92109,344.969696,1,1,0,1,257,4,1
81537,158.961642,1,1,0,0,5,2,0
38889,137.531326,1,1,0,0,257,4,1
123524,458.937225,1,1,0,1,257,4,1
33159,136.590899,1,1,0,0,257,4,1
78595,149.468384,1,1,0,1,3,1,0
64570,144.22932,1,1,0,0,5,2,0
178914,675.828462,1,1,0,0,3,1,0
115383,412.87409,1,1,0,0,6,2,0
50584,141.787065,1,1,0,0,257,4,-1
103715,406.319189,1,1,0,0,3,1,0
4893,129.617027,1,1,0,0,21,2,0
175363,674.010655,1,1,0,0,257,4,1
44404,139.433201,1,1,0,0,5,2,0
151548,556.810113,1,1,0,0,3,1,0
170939,652.777814,1,1,0,0,257,4,1
182394,707.660398,1,1,0,1,3,1,0
274239,479.032926,1,1,1,1,42,3,-1
127592,521.13377,1,1,0,1,257,4,1
181950,676.038177,1,1,0,0,3,1,0
108739,412.131883,1,1,0,0,5,2,0
116830,413.094218,1,1,0,0,6,2,0
44883,139.459128,1,1,0,0,257,4,1
185533,766.121701,1,0,0,1,4,2,-1
160878,651.353683,1,1,0,0,3,1,0
115333,412.866267,1,1,0,0,257,4,1
133255,542.88404,1,1,0,0,257,4,1
52502,141.937936,1,1,0,0,5,2,0
69974,146.164006,0,0,0,1,3,1,0
4310,129.514807,1,1,0,0,257,4,1
147222,555.867603,1,1,0,0,3,1,0
8031,130.139051,1,1,0,0,1005,4,0
110491,412.30961,1,1,0,0,3,1,0
8399,130.179305,1,1,0,0,5,2,0
72031,146.468715,1,1,0,0,3,1,0
4644,129.585237,1,1,0,0,257,4,1
48759,141.550803,0,0,0,1,5,2,0
138863,543.892209,1,1,0,0,3,1,0
15769,133.689702,1,1,0,0,257,4,1
77955,149.447668,1,1,0,1,5,2,0
107135,411.762166,1,1,0,0,5,2,0
55210,142.027114,1,1,0,0,3,1,0
167634,652.557823,1,1,0,0,5,2,0
107220,411.826265,1,1,0,0,3,1,0
148397,556.159143,1,1,0,0,5,2,0
55165,142.02603,1,1,0,0,5,2,0
154436,583.345089,1,1,0,1,257,4,1
28564,135.825526,1,1,1,1,1006,1,0
77501,147.982054,1,1,0,1,257,4,1
96490,397.50172,1,1,0,0,3,1,0
758,128.68387,1,0,0,1,257,4,-1
122493,442.40544,1,0,0,0,4,2,-1
7487,130.08081,1,1,0,0,3,1,0
2455,129.088802,1,1,0,0,3,1,0
146207,545.642515,1,1,0,0,3,1,0
186057,766.338178,1,0,0,1,1003,1,0
167673,652.562298,1,1,0,0,3,1,0
55273,142.029046,1,1,0,0,3,1,0
154741,583.393295,1,1,0,1,4,2,0
65861,144.348462,1,1,0,0,3,1,0
334508,495.845553,1,1,1,1,42,3,-1
154846,583.408574,1,1,0,1,257,4,1
170498,652.753712,1,1,0,0,3,1,0
76629,146.995293,1,0,0,0,62,2,0
94875,397.181162,1,1,0,0,6,2,0
172648,652.955425,1,1,0,0,3,1,0
26692,135.139295,1,1,0,0,3,1,0
11786,133.091131,1,1,0,0,257,4,1
180839,675.997166,1,1,0,0,5,2,0
15394,133.655133,1,1,0,0,6,2,0
166464,652.351754,1,1,0,0,3,1,0
62699,143.943306,1,1,0,0,3,1,0
129742,531.547099,1,1,0,1,1005,4,0
174973,673.862232,1,0,0,0,4,2,0
163749,652.024958,1,1,0,0,257,4,1
23794,134.652417,1,1,0,0,257,4,1
107850,412.010416,0,0,0,1,217,3,1
177897,674.878652,1,1,0,0,6,2,0
71823,146.435483,1,1,0,0,3,1,0
45869,139.522921,1,1,0,0,257,4,1
47840,141.480017,0,0,0,1,257,4,1
128300,522.499247,1,1,0,1,5,2,0
184730,718.048358,1,1,0,1,257,4,1
185581,766.130728,1,0,0,1,257,4,0
55707,142.821594,1,0,0,0,49,3,0
80709,158.83071,1,1,0,0,3,1,0
114557,412.775108,1,1,0,0,21,2,-1
181910,676.036203,1,1,0,0,257,4,1
163719,652.024234,1,1,0,0,1005,4,0
114730,412.792073,1,1,0,0,257,4,1
54902,142.018372,1,1,0,0,3,1,0
119569,413.491332,1,1,0,0,257,4,1
94090,397.0061,1,0,0,1,5,2,0
63696,144.104028,1,1,0,0,5,2,0
173926,655.902151,1,1,0,1,4,2,0
16926,133.814015,1,1,0,0,3,1,0
91930,344.942573,1,1,0,1,3,1,0
10606,132.812748,1,1,0,0,257,4,1
177416,674.798928,1,1,0,0,257,4,1
100252,403.042412,1,0,0,0,4,2,0
178911,675.828394,1,1,0,0,257,4,1
10457,132.776556,1,1,0,0,3,1,0
144683,545.544786,1,1,0,0,3,1,0
105207,407.159014,1,1,0,1,1005,4,0
65940,144.352849,1,1,0,0,3,1,0
79434,158.363851,1,1,0,1,3,1,0
118986,413.421346,1,1,0,0,5,2,0
52457,141.935881,1,1,0,0,257,4,1
76083,146.841284,1,1,0,0,5,2,0
156024,593.679572,1,1,0,1,1005,4,0
179510,675.949651,1,1,0,0,5,2,0
52669,141.943095,1,1,0,0,3,1,0
19348,134.065784,1,1,0,0,5,2,0
6069,129.835482,1,1,0,0,3,1,0
140948,544.13554,1,1,0,0,21,2,0
142216,544.28116,1,1,0,0,257,4,1
135161,543.202316,1,1,0,0,257,4,1
81671,159.493651,1,1,0,0,3,1,0
45726,139.514772,1,1,0,0,3,1,0
902,128.720507,1,1,0,0,257,4,1
181250,676.010139,1,1,0,0,21,2,0
115360,412.873518,1,1,0,0,5,2,0
87402,273.777919,1,1,0,1,1005,4,0
116386,413.033369,1,1,0,0,257,4,1
150193,556.602194,1,1,0,0,21,2,-1
102289,403.44891,1,1,0,0,3,1,0
187989,773.350916,0,0,0,1,217,3,1
154882,584.670711,1,1,0,1,5,2,0
80095,158.468864,1,1,0,1,4,2,0
50676,141.797883,1,1,0,0,3,1,0
147433,555.927533,1,1,0,0,257,4,1
141176,544.149906,1,1,0,0,3,1,0
56564,143.047827,1,1,0,0,257,4,-1
66700,144.392979,1,1,0,0,3,1,0
134938,543.178765,1,1,0,0,3,1,0
104622,406.49932,1,1,0,0,5,2,0
39213,138.793994,1,0,1,1,4,2,-1
102423,403.474499,1,1,0,0,257,4,1
143063,544.410992,1,1,0,0,6,2,0
132808,542.761326,1,1,0,0,6,2,0
151754,556.830543,1,1,0,0,5,2,0
173901,655.898719,1,1,0,1,257,4,1
29714,135.950027,1,1,0,0,3,1,0
137180,543.512924,1,1,0,0,257,4,1
188774,778.101534,1,0,0,1,1010,0,0
170426,652.750052,1,1,0,0,257,4,1
150960,556.735111,1,1,0,0,5,2,0
103566,406.288281,1,1,0,0,257,4,1
93681,396.75956,1,1,0,1,4,2,0
140792,544.106495,1,1,0,0,5,2,0
45215,139.488078,1,1,0,0,5,2,0
144719,545.547456,1,1,0,0,5,2,0
52693,141.943729,1,1,0,0,5,2,0
109411,412.206509,1,1,0,0,5,2,0
89886,334.528102,1,1,0,1,1005,4,0
57811,143.244328,1,1,0,0,3,1,0
132958,542.782681,1,1,0,0,6,2,0
163639,652.009099,1,1,0,0,5,2,0
156949,593.833559,1,1,0,1,257,4,1
142076,544.264936,1,1,0,0,257,4,1
1643,128.905254,1,1,0,0,21,2,0
26116,135.063526,1,1,0,0,5,2,0
18520,133.991536,1,1,0,0,3,1,0
73295,146.666175,1,1,0,0,257,4,1
176588,674.524532,1,1,0,0,257,4,1
7045,130.020428,1,1,0,0,21,2,0
162868,651.866253,1,1,0,0,257,4,1
14359,133.562024,1,1,0,0,21,2,-1
94002,396.819364,1,1,0,1,1005,4,0
82028,210.056592,1,1,0,1,1005,4,0
54789,142.014713,1,1,0,0,5,2,0
160503,651.21379,1,1,0,0,3,1,0
22765,134.476679,1,1,0,0,257,4,1
118945,413.418907,1,1,0,0,5,2,0
76142,146.843073,1,1,0,0,257,4,-1
151716,556.826826,1,1,0,0,3,1,0
50330,141.756021,1,1,0,0,3,1,0
168150,652.609617,1,1,0,0,5,2,0
51894,141.904954,1,1,0,0,3,1,0
10260,132.725348,1,1,0,0,3,1,0
33766,136.70271,1,1,0,0,5,2,0
58615,143.360379,1,1,0,0,5,2,0
187097,771.383066,1,1,0,1,1005,4,0
113250,412.612748,1,1,0,0,3,1,0
92616,345.044173,1,1,0,1,257,4,1
159173,646.974872,1,1,0,1,257,4,1
181680,676.025865,1,1,0,0,21,2,0
150997,556.739185,1,1,0,0,5,2,0
40780,138.923895,1,1,0,0,257,4,1
10168,132.693628,1,1,0,0,3,1,0
110314,412.289868,1,1,0,0,257,4,1
155204,584.7229,1,1,0,1,3,1,0
60802,143.496603,1,1,0,0,257,4,1
112140,412.46687,1,1,0,0,3,1,0
46787,139.558788,1,1,0,0,87,1,-1
154557,583.362656,1,1,0,1,3,1,0
4001,129.443641,1,1,0,0,3,1,0
124381,460.340789,1,1,0,1,3,1,0
9214,130.244943,1,1,0,0,21,2,0
31164,136.249992,1,1,0,0,5,2,0
98167,398.227836,1,1,0,1,1005,4,0
47788,141.478267,0,0,0,1,257,4,1
69708,146.143152,0,0,0,1,3,1,0
133269,542.887711,1,1,0,0,3,1,0
19051,134.044111,1,1,0,0,5,2,0
58706,143.369847,1,1,0,0,1003,1,0
146007,545.626752,1,1,0,0,3,1,0
300136,487.116366,1,1,1,1,42,3,-1
45447,139.501655,1,1,0,0,3,1,0
71261,146.355994,1,1,0,0,3,1,0
51449,141.873366,1,1,0,0,3,1,0
791,128.693413,1,1,0,0,1005,4,0
99702,398.486155,1,1,0,0,5,2,0
57301,143.1661,1,1,0,0,3,1,0
26982,135.168399,1,1,0,0,5,2,0
149435,556.430914,1,1,0,0,3,1,0
90409,334.613698,1,1,0,1,1005,4,0
33511,136.652317,1,1,0,0,3,1,0
111275,412.381951,1,1,0,0,257,4,1
169056,652.66537,1,1,0,0,5,2,0
157749,645.482364,1,1,0,1,1005,4,0
107283,411.844174,1,1,0,0,5,2,0
344983,496.43032,1,1,1,1,3,1,0
115709,412.897314,1,1,0,0,1005,4,0
166743,652.385542,1,1,0,0,3,1,0
24402,134.740671,1,1,0,0,21,2,0
101283,403.262659,1,1,0,0,3,1,0
119219,413.446051,1,1,0,0,257,4,1
74256,146.743213,1,1,0,0,257,4,1
103008,406.160888,1,1,0,0,257,4,1
11854,133.10321,1,1,0,0,3,1,0
113993,412.705214,1,1,0,0,3,1,0
115734,412.898014,1,1,0,0,3,1,0
131841,542.506129,1,1,0,0,257,4,1
61653,143.531457,1,1,0,0,257,4,1
135998,543.304186,1,1,0,0,3,1,0
110033,412.264717,1,1,0,0,257,4,1
169234,652.673978,1,1,0,0,257,4,1
102371,403.463318,1,1,0,0,5,2,0
136491,543.357593,1,1,0,0,5,2,0
49570,141.634911,1,0,0,1,1003,1,0
161657,651.598362,1,1,0,0,257,4,1
137304,543.550636,1,1,0,0,3,1,0
148589,556.213055,1,1,0,0,257,4,1
5536,129.712067,1,1,0,0,257,4,1
20497,134.147967,1,1,0,0,5,2,0
97471,398.16393,1,1,0,1,1005,4,0
7409,130.069177,1,1,0,0,21,2,0
83328,211.520785,1,1,0,1,1005,4,0
98096,398.22239,1,1,0,1,3,1,0
40075,138.874442,1,0,0,0,257,4,1
136163,543.322433,1,1,0,0,3,1,0
187180,771.397979,1,1,0,1,4,2,0
141371,544.174168,1,1,0,0,257,4,1
59022,143.399653,1,1,0,0,5,2,0
14987,133.621398,1,1,0,0,257,4,1
139028,543.915962,1,1,0,0,3,1,0
330722,495.66925,1,1,1,1,42,3,-1
13439,133.4038,1,1,0,0,5,2,0
66658,144.390981,1,1,0,0,5,2,0
157891,645.498955,1,1,0,1,3,1,0
35270,136.950188,1,1,0,0,257,4,1
151583,556.813546,1,1,0,0,257,4,1
46252,139.541084,1,1,0,0,257,4,1
188185,777.723748,0,0,0,1,3,1,0
171801,652.832738,1,1,0,0,257,4,1
42076,139.108753,1,1,0,0,257,4,1
70787,146.258264,1,0,0,0,3,1,0
99914,400.792386,1,1,0,0,3,1,0
58331,143.32253,1,1,0,0,257,4,1
162363,651.755036,1,1,0,0,21,2,-1
134099,543.047185,1,1,0,0,257,4,1
103583,406.293188,1,1,0,0,257,4,1
157773,645.484524,1,1,0,1,257,4,1
126333,469.408541,1,1,0,1,257,4,1
15863,133.69829,1,1,0,0,257,4,1
181138,676.007008,1,1,0,0,257,4,1
16177,133.728211,1,1,0,0,3,1,0
8697,130.210077,1,1,0,0,5,2,0
74274,146.743639,1,1,0,0,257,4,1
8114,130.147476,1,1,0,0,1005,4,0
50160,141.729924,1,1,0,0,3,1,0
98688,398.279757,1,1,0,0,257,4,1
111281,412.382063,1,1,0,0,3,1,0
112581,412.525227,1,1,0,0,3,1,0
100679,403.133117,1,1,0,0,3,1,0
144032,544.817078,1,1,0,0,5,2,0
161977,651.685047,1,1,0,0,3,1,0
241764,470.279707,1,1,1,1,42,3,-1
155893,584.838929,1,1,0,1,3,1,0
110915,412.349369,1,1,0,0,6,2,0
93033,396.654075,1,1,0,1,5,2,0
67056,144.410199,1,1,0,0,257,4,1
175042,673.901582,1,1,0,0,257,4,1
49250,141.587022,0,0,0,1,217,3,0
168866,652.655554,1,1,0,0,257,4,-1
97793,398.195574,1,1,0,0,5,2,0
72825,146.607207,1,1,0,0,3,1,0
49209,141.585058,1,0,0,1,1003,1,0
177986,674.892958,1,1,0,0,257,4,1
9715,131.867785,1,0,0,0,257,4,1
157268,624.101536,1,0,0,1,6,2,0
130497,541.407417,1,1,0,0,3,1,0
69466,146.136029,1,1,0,0,257,4,-1
137945,543.729371,1,1,0,0,21,2,0
98635,398.272834,1,1,0,0,21,2,0
7649,130.096949,1,1,0,0,5,2,0
221128,462.417959,1,1,1,1,42,3,-1
13190,133.35215,1,1,0,0,257,4,1
109157,412.180717,1,1,0,0,5,2,0
99625,398.469993,1,1,0,0,3,1,0
176028,674.335062,1,1,0,0,5,2,0
154442,583.345577,1,1,0,1,1005,4,0
5511,129.707378,1,1,0,0,5,2,0
163489,651.969601,1,1,0,0,5,2,0
188526,777.897736,0,0,0,1,3,1,0
63319,144.040739,1,1,0,0,21,2,-1
54276,141.999219,1,1,0,0,5,2,0
61241,143.515922,1,1,0,0,257,4,1
74251,146.743088,1,1,0,0,257,4,1
121462,413.725513,1,1,0,0,257,4,1
212914,461.97455,1,1,1,1,42,3,-1
83685,211.57545,1,1,0,1,257,4,1
86079,272.328146,1,1,0,1,1005,4,0
114275,412.737161,1,1,0,0,5,2,0
91160,336.000655,1,1,0,1,257,4,1
45181,139.486058,1,1,0,0,257,4,1
137036,543.475449,1,1,0,0,6,2,0
126391,469.41432,1,1,0,1,3,1,0
56031,142.962405,1,1,0,0,1005,4,0
171753,652.830193,1,1,0,0,3,1,0
50294,141.752711,1,1,0,0,257,4,1
111370,412.388016,1,1,0,0,5,2,0
67559,144.431639,1,1,0,0,3,1,0
185228,718.129312,1,1,0,1,3,1,0
110486,412.309018,1,1,0,0,3,1,0
53795,141.980234,1,1,0,0,257,4,1
80909,158.855366,1,1,0,0,3,1,0
79849,158.428315,1,1,0,1,1005,4,0
160298,651.110166,1,1,0,0,5,2,0
188839,778.135357,1,0,0,1,3,1,0
106797,411.647598,1,1,0,0,5,2,0
19557,134.080699,1,1,0,0,5,2,0
130347,531.657875,1,1,0,1,3,1,0
913,128.723287,1,1,0,0,5,2,0
31476,136.307124,1,1,0,0,3,1,0
37469,137.34036,1,1,0,0,3,1,0
103727,406.32236,1,1,0,0,21,2,0
61065,143.505554,1,1,0,0,257,4,1
95565,397.326982,1,1,0,0,5,2,0
66782,144.39741,1,1,0,0,257,4,1
21064,134.188655,1,1,0,0,5,2,0
159905,650.953288,1,1,0,0,257,4,1
82082,210.070397,1,1,0,1,3,1,0
139325,543.952236,1,1,0,0,257,4,1
179592,675.95202,1,1,0,0,3,1,0
164838,652.153243,1,1,0,0,5,2,0
53024,141.955549,1,1,0,0,5,2,0
127686,521.143154,1,1,0,1,3,1,0
133951,543.007608,1,1,0,0,5,2,0
13843,133.490586,1,1,0,0,5,2,0
98079,398.221046,1,1,0,1,1005,4,0
30364,136.054125,1,1,0,0,3,1,0
17955,133.932448,1,1,0,0,5,2,0
97275,398.145844,1,1,0,1,1005,4,0
108267,412.054349,1,1,0,0,257,4,1
36529,137.152468,1,1,0,0,87,1,-1
86249,272.356798,1,1,0,1,1005,4,0
128228,522.482352,1,1,0,1,257,4,1
7654,130.097617,1,1,0,0,3,1,0
91296,336.025857,1,1,0,1,4,2,0
18198,133.955685,1,1,0,0,3,1,0
3871,129.415164,1,1,0,0,3,1,0
71045,146.313989,1,1,0,0,3,1,0
32871,136.529822,1,1,0,0,257,4,1
61829,143.540103,1,1,0,0,3,1,0
188181,777.723665,0,0,0,1,5,2,0
28736,135.840984,1,1,0,0,5,2,0
42034,139.097644,1,1,0,0,257,4,1
8994,130.231754,1,1,0,0,3,1,0
135808,543.276085,1,1,0,0,257,4,1
53491,141.970795,1,1,0,0,3,1,0
178029,674.893954,1,1,0,0,6,2,0
159252,646.988234,1,1,0,1,1005,4,0
75606,146.823411,1,1,0,0,257,4,1
69484,146.136542,1,1,0,0,257,4,1
159149,646.974127,1,1,0,1,1005,4,0
161188,651.485169,1,1,0,0,257,4,1
45629,139.509932,1,1,0,0,3,1,0
33583,136.667129,1,1,0,0,257,4,1
154219,583.306771,1,1,0,1,257,4,1
8952,130.228744,1,1,0,0,1005,4,0
60481,143.484006,1,1,0,0,3,1,0
84231,211.663374,1,1,0,1,1005,4,0
80722,158.832669,1,1,0,0,3,1,0
137994,543.738466,1,1,0,0,5,2,0
109676,412.230475,1,1,0,0,3,1,0
152240,556.8844,1,1,0,0,257,4,1
47470,141.450609,1,0,1,1,4,2,0
51061,141.843946,1,1,0,0,5,2,0
117261,413.186399,1,1,0,0,257,4,1
80964,158.865514,1,1,0,0,3,1,0
147837,556.020227,1,1,0,0,257,4,1
67616,144.434858,1,1,0,0,3,1,0
176729,674.565095,1,1,0,0,257,4,1
105361,407.18415,1,1,0,1,257,4,1
138016,543.743809,1,1,0,0,257,4,1
141094,544.147896,1,1,0,0,3,1,0
179603,675.952375,1,1,0,0,3,1,0
4683,129.590305,1,1,0,0,257,4,1
65248,144.31045,1,1,0,0,257,4,1
154584,583.36548,1,1,0,1,3,1,0
137652,543.645976,1,1,0,0,257,4,1
59512,143.4282,1,1,0,0,3,1,0
92911,387.19787,0,0,0,1,257,4,1
51105,141.848778,1,1,0,0,257,4,1
41231,138.968584,1,1,0,0,257,4,1
128164,521.781178,1,0,0,0,3,1,0
117583,413.251714,1,1,0,0,257,4,1
67132,144.412861,1,1,0,0,5,2,0
59198,143.409543,1,1,0,0,21,2,-1
162396,651.755832,1,1,0,0,21,2,0
176339,674.429257,1,1,0,0,257,4,1
152930,556.935478,1,1,0,0,257,4,1
159332,646.996556,1,1,0,1,1005,4,0
102303,403.450246,1,1,0,0,3,1,0
142418,544.305784,1,1,0,0,257,4,1
80031,158.455407,1,1,0,1,3,1,0
21039,134.18701,1,1,0,0,21,2,0
103757,406.328604,1,1,0,0,257,4,1
146135,545.633805,1,1,0,0,21,2,-1
108555,412.10484,1,1,0,0,257,4,1
71296,146.361986,1,1,0,0,5,2,0
50211,141.740597,1,1,0,0,3,1,0
156552,593.768705,1,1,0,1,257,4,1
894,128.718791,1,0,0,0,51,3,0
38919,137.532118,1,1,0,0,257,4,1
111315,412.383953,1,1,0,0,5,2,0
14814,133.607674,1,1,0,0,3,1,0
86659,272.424396,1,1,0,1,1005,4,0
131111,542.225485,1,1,0,0,3,1,0
78375,149.461997,1,1,0,1,3,1,0
80012,158.45344,1,1,0,1,1005,4,0
95505,397.318975,1,1,0,0,257,4,-1
77230,147.948336,1,0,0,0,62,2,0
45875,139.523234,1,1,0,0,5,2,0
153739,573.718214,1,0,0,0,41,3,1
180886,675.99967,1,1,0,0,5,2,0
134068,543.03521,1,1,0,0,3,1,0
42266,139.142314,1,1,0,0,3,1,0
184326,717.987182,1,1,0,1,1005,4,0
76813,147.872917,1,1,0,1,3,1,0
27439,135.222742,1,1,0,0,257,4,1
3829,129.39497,1,1,0,0,3,1,0
185307,718.141145,1,1,0,1,257,4,1
86690,272.432951,1,1,0,1,257,4,1
188114,777.718436,0,0,0,1,288,4,1
117578,413.246452,1,1,0,0,257,4,1
86680,272.426615,1,1,0,1,257,4,1
128569,522.539311,1,1,0,1,3,1,0
107382,411.875562,1,1,0,0,3,1,0
99307,398.40779,1,1,0,0,5,2,0
147491,555.92914,1,1,0,0,3,1,0
27012,135.172261,1,1,0,0,257,4,1
56535,143.042427,1,1,0,0,5,2,0
39209,138.793894,1,0,1,1,4,2,0
98982,398.341525,1,1,0,0,1005,4,0
186742,771.315346,1,1,0,1,257,4,1
157548,645.452228,1,1,0,1,3,1,0
2559,129.114502,1,1,0,0,3,1,0
102749,406.102041,1,1,0,0,1005,4,0
145950,545.621685,1,1,0,0,5,2,0
11165,132.962484,1,1,0,0,3,1,0
183252,709.069123,1,1,0,1,1005,4,0
159585,647.047316,1,1,0,1,217,3,0
156081,593.694439,1,1,0,1,5,2,0
14083,133.523914,1,1,0,0,1005,4,0
167832,652.579957,1,1,0,0,257,4,-1
33236,136.604809,1,1,0,0,5,2,0
145304,545.584054,1,1,0,0,21,2,0
166126,652.304962,1,1,0,0,3,1,0
90547,335.900757,1,1,0,1,5,2,0
114007,412.705557,1,1,0,0,257,4,1
28620,135.831458,1,1,0,0,3,1,0
108967,412.160989,1,1,0,0,3,1,0
116860,413.099988,1,1,0,0,5,2,0
120733,413.630232,1,1,0,0,5,2,0
148622,556.221681,1,1,0,0,257,4,1
172535,652.904697,1,1,0,0,3,1,0
137588,543.64439,1,1,0,0,21,2,-1
187920,773.281458,0,0,0,1,257,4,1
87511,273.806468,1,1,0,1,3,1,0
109267,412.193346,1,1,0,0,257,4,-1
31817,136.375443,1,1,0,0,5,2,0
155198,584.722373,1,1,0,1,1005,4,0
107391,411.8758,1,1,0,0,3,1,0
176617,674.532006,1,1,0,0,21,2,0
46951,139.564471,1,1,0,0,21,2,-1
97503,398.170846,1,1,0,1,257,4,1
162426,651.756561,1,1,0,0,5,2,0
186019,766.272937,1,0,0,1,1003,1,0
99569,398.458414,1,1,0,0,3,1,0
137004,543.453216,1,1,0,0,257,4,1
184304,717.985377,1,1,0,1,33,2,1
66087,144.36154,1,1,0,0,3,1,0
83536,211.552319,1,1,0,1,3,1,0
113368,412.633749,1,1,0,0,3,1,0
13113,133.337039,1,1,0,0,257,4,1
15527,133.665423,1,1,0,0,3,1,0
57233,143.153531,1,1,0,0,3,1,0
105638,407.223365,1,1,0,1,257,4,1
49763,141.673086,1,1,0,0,257,4,1
173694,655.875675,1,1,0,1,5,2,0
45305,139.49266,1,1,0,0,257,4,1
4601,129.571526,1,1,0,0,257,4,1
178828,675.240251,1,1,0,0,257,4,1
57115,143.136737,1,1,0,0,3,1,0
50352,141.759945,1,1,0,0,257,4,1
43590,139.34128,1,1,0,0,5,2,0
155782,584.820813,1,1,0,1,257,4,1
81279,158.907395,1,1,0,0,21,2,0
74302,146.745805,1,1,0,0,5,2,0
157671,645.469095,1,1,0,1,3,1,0
13765,133.47496,1,1,0,0,257,4,1
67531,144.426576,1,1,0,0,257,4,1
2344,129.061991,1,1,0,0,257,4,1
26811,135.152326,1,1,0,0,5,2,0
14559,133.585425,1,1,0,0,21,2,-1
12634,133.24984,1,1,0,0,21,2,0
125646,469.296103,1,1,0,1,3,1,0
54258,141.998782,1,1,0,0,257,4,1
34171,136.78196,1,1,0,0,257,4,1
31362,136.286936,1,1,0,0,257,4,1
67139,144.413019,1,1,0,0,3,1,0
29385,135.904954,1,1,0,0,5,2,0
77284,147.951943,1,1,0,1,4,2,0
134488,543.113798,1,1,0,0,257,4,1
180263,675.975765,1,1,0,0,5,2,0
21348,134.203214,1,1,0,0,5,2,0
26961,135.166465,1,1,0,0,3,1,0
123569,458.943607,1,1,0,1,1005,4,0
103523,406.276184,1,1,0,0,257,4,1
27563,135.229579,1,1,0,0,5,2,0
810,128.698045,1,1,0,0,257,4,1
70909,146.290145,1,1,0,0,257,4,1
146644,545.666453,1,1,0,0,3,1,0
18998,134.039117,1,1,0,0,3,1,0
21090,134.190711,1,1,0,0,1005,4,0
18535,133.992864,1,1,0,0,21,2,-1
126665,469.468057,1,1,0,1,1005,4,0
109943,412.256454,1,1,0,0,3,1,0
72069,146.480136,1,1,0,0,5,2,0
133650,542.955534,1,1,0,0,257,4,1
171307,652.800541,1,1,0,0,257,4,-1
91320,336.03053,1,1,0,1,4,2,0
33754,136.701612,1,1,0,0,257,4,1
11572,133.052063,1,1,0,0,5,2,0
126440,469.426936,1,1,0,1,257,4,1
51558,141.887479,1,1,0,0,6,2,0
59177,143.408625,1,1,0,0,3,1,0
105873,407.27148,1,1,0,1,4,2,0
69269,146.113756,1,0,0,0,4,2,0
163107,651.908138,1,1,0,0,3,1,0
61657,143.53268,1,1,0,0,1003,1,0
45441,139.500896,1,1,0,0,3,1,0
58560,143.354216,1,1,0,0,257,4,1
172512,652.899664,1,1,0,0,257,4,1
87486,273.802157,1,1,0,1,257,4,1
41573,139.025381,1,1,0,0,3,1,0
63480,144.07144,1,1,0,0,3,1,0
74772,146.775737,1,1,0,0,5,2,0
127277,521.081662,1,1,0,1,4,2,0
87323,273.770922,1,1,0,1,257,4,1
64811,144.26792,1,1,0,0,87,1,-1
63009,143.995334,1,1,0,0,257,4,1
8889,130.225618,1,1,0,0,1005,4,0
4647,129.585382,1,1,0,0,257,4,1
158426,645.594822,1,1,0,1,1005,4,0
118483,413.360611,1,1,0,0,3,1,0
2953,129.197225,1,1,0,0,5,2,0
162477,651.78274,1,1,0,0,257,4,1
11195,132.970379,1,1,0,0,257,4,1
35000,136.918417,1,1,0,0,21,2,0
73505,146.695497,1,1,0,0,3,1,0
139693,543.99187,1,1,0,0,21,2,0
67304,144.418925,1,1,0,0,257,4,1
69166,146.10827,1,0,0,1,157,5,0
99475,398.443476,1,1,0,0,257,4,1
61090,143.506338,1,1,0,0,21,2,0
105305,407.173625,1,1,0,1,257,4,1
