,evil
4200,0
50979,0
53903,0
75288,0
175691,0
14457,0
127777,0
46269,0
119862,0
59756,0
157889,0
128029,0
26169,0
22823,0
151574,0
21081,0
259250,1
130618,0
160229,0
11545,0
84061,0
74439,0
62667,0
104013,0
114646,0
153177,0
43433,0
93287,0
128560,0
149996,0
6980,0
6103,0
127084,0
105328,0
178338,0
13769,0
71854,0
90655,0
183228,0
97743,0
11127,0
143837,0
146225,0
115462,0
128153,0
97406,0
151710,0
171697,0
169934,0
156477,0
172903,0
177717,0
82160,0
95499,0
20183,0
148638,0
171416,0
37409,0
137892,0
8251,0
87903,0
165880,0
92917,0
46415,0
101185,0
124882,0
101374,0
114523,0
1080,0
21922,0
20067,0
93,0
134039,0
126870,0
53706,0
180635,0
98219,0
30705,0
179396,0
25444,0
114712,0
178664,0
7311,0
15269,0
156064,0
78260,0
12310,0
106616,0
102309,0
109049,0
184257,0
152136,0
173285,0
167185,0
122456,0
182614,0
65781,0
84899,0
106016,0
12227,0
52010,0
140525,0
29551,0
174365,0
82077,0
67078,0
62071,0
174390,0
77521,0
99630,0
5465,0
65406,0
35901,0
146106,0
72719,0
116032,0
30578,0
183041,0
186907,0
146435,0
105710,0
44868,0
76200,0
133071,0
41140,0
43737,0
92566,0
43062,0
44067,0
113264,0
36648,0
103959,0
128795,0
46218,0
111083,0
55032,0
77851,0
8343,0
342764,1
20679,0
128227,0
123294,0
40349,0
49664,0
173462,0
108664,0
17940,0
154261,0
180412,0
18740,0
187894,0
25495,0
126939,0
78903,0
25873,0
116282,0
127001,0
76270,0
162032,0
140895,0
152717,0
40077,0
117879,0
122354,0
75360,0
163023,0
71266,0
54768,0
88815,0
40118,0
54574,0
129028,0
100812,0
49615,0
183998,0
45145,0
136558,0
52127,0
152173,0
12183,0
9296,0
142539,0
11953,0
88197,0
61495,0
17485,0
146045,0
100573,0
156653,0
118900,0
94026,0
159495,0
170978,0
103598,0
127591,0
130911,0
165802,0
54570,0
156678,0
79457,0
165185,0
799,0
81111,0
145704,0
56017,0
52049,0
2371,0
35756,0
108376,0
66321,0
69141,0
87178,0
64316,0
57474,0
62351,0
186631,0
73487,0
75037,0
63404,0
13756,0
139295,0
28190,0
169149,0
46847,0
140364,0
170866,0
58925,0
92477,0
138621,0
13392,0
181149,0
81804,0
3065,0
280247,1
152373,0
72711,0
151276,0
26318,0
160592,0
24909,0
38379,0
154010,0
162669,0
105045,0
132692,0
163452,0
83978,0
166337,0
10737,0
26938,0
113325,0
78579,0
187617,0
178722,0
28048,0
122146,0
81742,0
26888,0
152941,0
31936,0
35134,0
27441,0
54706,0
160377,0
7100,0
81932,0
81314,0
66981,0
142825,0
18655,0
92996,0
67175,0
172755,0
148882,0
157578,0
118862,0
21028,0
101134,0
183566,0
155101,0
168881,0
28614,0
185991,0
50215,0
147357,0
106996,0
29483,0
139831,0
104594,0
128204,0
159976,0
43632,0
128396,0
128205,0
123664,0
102015,0
40189,0
166668,0
165019,0
58448,0
135589,0
33449,0
165383,0
137859,0
119971,0
7187,0
42969,0
92303,0
188205,0
72823,0
110511,0
117616,0
59804,0
166808,0
64140,0
174074,0
36450,0
3252,0
97843,0
24775,0
107839,0
44473,0
46930,0
124361,0
69366,0
3889,0
145354,0
139098,0
160389,0
173639,0
88271,0
21240,0
90212,0
45411,0
87413,0
85455,0
76784,0
168790,0
95211,0
63184,0
131773,0
19769,0
16162,0
47374,0
127531,0
135232,0
68249,0
10334,0
89536,0
50653,0
128625,0
136541,0
78851,0
35415,0
130177,0
89648,0
121631,0
163595,0
66434,0
158559,0
66891,0
42479,0
15252,0
167904,0
120048,0
12226,0
71862,0
15593,0
64145,0
22185,0
144443,0
19127,0
59447,0
62048,0
53346,0
185343,0
5697,0
53799,0
155978,0
83726,0
136903,0
37664,0
100759,0
145712,0
14889,0
82142,0
11422,0
7896,0
175355,0
83097,0
11750,0
42495,0
8041,0
124884,0
14090,0
109302,0
134593,0
186596,0
19147,0
72715,0
27997,0
121201,0
182225,0
119187,0
159198,0
6449,0
162538,0
108520,0
93926,0
85992,0
61608,0
129567,0
22727,0
2535,0
125536,0
112233,0
67043,0
116214,0
114198,0
102492,0
46079,0
48186,0
117311,0
54613,0
33773,0
69139,0
28555,0
57226,0
44743,0
43206,0
9039,0
140891,0
20764,0
106105,0
108994,0
88975,0
83805,0
133061,0
187136,0
98192,0
99053,0
154151,0
164566,0
15680,0
186948,0
150986,0
125354,0
83396,0
179918,0
121678,0
7166,0
10065,0
64818,0
41945,0
8426,0
118497,0
186827,0
76582,0
52547,0
143483,0
28103,0
165618,0
51249,0
89217,0
38354,0
171166,0
149009,0
54277,0
28347,0
133228,0
121455,0
110856,0
48039,0
127679,0
63807,0
9318,0
175082,0
152330,0
12220,0
87337,0
21221,0
145780,0
166044,0
54808,0
30312,0
100303,0
55663,0
137965,0
89510,0
138211,0
74849,0
425,0
166880,0
62145,0
123230,0
82056,0
24510,0
134239,0
77701,0
32866,0
159402,0
43813,0
196550,1
60594,0
169673,0
27992,0
86548,0
265245,1
130113,0
25102,0
50391,0
49900,0
107711,0
157117,0
151207,0
105140,0
38831,0
88977,0
1526,0
157069,0
786,0
179229,0
127943,0
118407,0
62779,0
29039,0
87683,0
183816,0
120693,0
111104,0
83039,0
85501,0
134941,0
95349,0
88333,0
68233,0
128637,0
120973,0
35967,0
112858,0
124351,0
137358,0
126552,0
155314,0
170850,0
156900,0
139175,0
50700,0
46953,0
180348,0
16832,0
183365,0
95475,0
158864,0
76862,0
154250,0
75684,0
25329,0
145008,0
28266,0
51528,0
84670,0
99106,0
39956,0
119791,0
36834,0
132942,0
69786,0
150656,0
188410,0
130217,0
75287,0
7763,0
21738,0
158112,0
98652,0
164974,0
157639,0
47502,0
26122,0
109680,0
52950,0
177742,0
133834,0
158350,0
51792,0
163369,0
80302,0
17565,0
74983,0
166910,0
12785,0
80170,0
138711,0
105500,0
88886,0
84103,0
103993,0
150723,0
94844,0
60202,0
46886,0
50792,0
157216,0
167429,0
66168,0
184781,0
128842,0
100948,0
186063,0
20857,0
121348,0
93996,0
22614,0
61133,0
171186,0
111426,0
172741,0
92417,0
339821,1
121356,0
92791,0
18910,0
173374,0
50916,0
58201,0
89841,0
121888,0
93892,0
65208,0
4699,0
11508,0
108731,0
305678,1
90986,0
16694,0
31662,0
40508,0
90164,0
35418,0
181551,0
107807,0
22091,0
184823,0
16844,0
179891,0
58367,0
153696,0
167410,0
105540,0
26673,0
13176,0
30714,0
65908,0
85450,0
155647,0
18178,0
102383,0
99408,0
86618,0
9791,0
181331,0
93664,0
42016,0
175934,0
67771,0
151729,0
142147,0
94918,0
174025,0
142279,0
154119,0
137102,0
36721,0
120721,0
186901,0
51505,0
135279,0
41654,0
140764,0
3152,0
116370,0
27168,0
66309,0
139402,0
122345,0
167489,0
32765,0
96844,0
122029,0
149461,0
72296,0
148908,0
41061,0
159140,0
1503,0
16029,0
142703,0
50646,0
84494,0
13673,0
73120,0
153996,0
164316,0
84244,0
23072,0
60027,0
7303,0
111323,0
66529,0
145500,0
105619,0
11432,0
176900,0
18244,0
149285,0
93772,0
56739,0
111435,0
101241,0
50994,0
99484,0
128902,0
174387,0
84905,0
65306,0
42788,0
62543,0
72604,0
6934,0
40049,0
41753,0
91757,0
107251,0
2682,0
57243,0
9053,0
18127,0
50194,0
125052,0
9219,0
29509,0
58699,0
10758,0
54141,0
53889,0
27778,0
147434,0
117884,0
160120,0
33074,0
29585,0
90273,0
40913,0
175890,0
1831,0
64613,0
176234,0
98003,0
55747,0
113246,0
138254,0
166359,0
61936,0
100831,0
117998,0
129406,0
83644,0
156599,0
91941,0
107263,0
135461,0
72379,0
167804,0
185331,0
38750,0
107531,0
181528,0
63010,0
62551,0
63437,0
36359,0
99532,0
88564,0
130864,0
28320,0
185206,0
180444,0
89090,0
95678,0
44451,0
99189,0
64142,0
100391,0
89545,0
104498,0
59211,0
44687,0
133056,0
37126,0
135314,0
102010,0
170533,0
170493,0
182901,0
40891,0
100638,0
55132,0
124941,0
148485,0
165200,0
6886,0
16828,0
135800,0
103817,0
108840,0
332271,1
19131,0
104429,0
142336,0
103267,0
151764,0
34291,0
115952,0
92504,0
143593,0
61378,0
28052,0
132779,0
30082,0
126675,0
172531,0
108109,0
327114,1
110768,0
60989,0
181972,0
136991,0
133387,0
75065,0
98058,0
139143,0
38091,0
47131,0
71121,0
145678,0
188088,0
17560,0
61648,0
162585,0
56906,0
98560,0
116710,0
113182,0
22105,0
149527,0
37625,0
79621,0
96473,0
20386,0
186793,0
114343,0
168157,0
146767,0
114482,0
131237,0
10726,0
105128,0
17185,0
135074,0
99781,0
45087,0
164672,0
62018,0
10678,0
110032,0
140286,0
142742,0
87555,0
76468,0
152292,0
30054,0
153822,0
80981,0
182051,0
22787,0
27479,0
156686,0
48769,0
91388,0
145321,0
104352,0
131507,0
115104,0
22278,0
64717,0
62098,0
14643,0
112924,0
147788,0
81338,0
184675,0
120269,0
10299,0
156994,0
169952,0
28069,0
166954,0
39174,0
142642,0
161617,0
20996,0
120923,0
63371,0
151995,0
183605,0
182572,0
81329,0
65968,0
63373,0
10848,0
157418,0
34117,0
119801,0
32653,0
175477,0
169493,0
15602,0
156091,0
88738,0
93176,0
182818,0
110681,0
146886,0
78935,0
324844,1
140389,0
179860,0
5983,0
29586,0
66944,0
109391,0
12616,0
66238,0
103508,0
187768,0
33548,0
51735,0
42989,0
119264,0
87093,0
21199,0
99331,0
102083,0
44420,0
35783,0
137408,0
6593,0
129669,0
188862,0
8150,0
115241,0
167695,0
20948,0
176922,0
144956,0
130191,0
31150,0
118194,0
104144,0
175941,0
32718,0
3463,0
101038,0
128072,0
39687,0
83937,0
163342,0
164616,0
57922,0
4115,0
52434,0
55898,0
174234,0
16708,0
177051,0
175252,0
134591,0
33237,0
65176,0
10749,0
145924,0
30541,0
19921,0
149643,0
114691,0
30218,0
177050,0
743,0
154900,0
45750,0
79383,0
166992,0
168905,0
171250,0
27980,0
152922,0
73379,0
18756,0
23966,0
134109,0
57205,0
89243,0
14309,0
118815,0
158345,0
12816,0
122680,0
171020,0
37067,0
101343,0
167201,0
156835,0
81083,0
134409,0
152901,0
80192,0
76365,0
35029,0
155674,0
151247,0
30544,0
71713,0
157018,0
14498,0
244616,1
136410,0
117264,0
92095,0
53254,0
54315,0
93544,0
49119,0
171957,0
130000,0
58509,0
15277,0
53581,0
153864,0
6649,0
138760,0
94680,0
162945,0
43098,0
136444,0
146187,0
113494,0
165409,0
148866,0
296143,1
99929,0
160212,0
68155,0
157888,0
56090,0
165568,0
100844,0
128690,0
130855,0
67819,0
56290,0
112110,0
150196,0
60454,0
114913,0
245205,1
123299,0
180928,0
183103,0
97556,0
100404,0
26383,0
112530,0
15643,0
3416,0
136170,0
182736,0
32809,0
165722,0
30631,0
138930,0
80496,0
128009,0
183429,0
102569,0
145063,0
11862,0
164075,0
109206,0
84473,0
61851,0
90896,0
37562,0
144977,0
112447,0
171476,0
138610,0
187702,0
145744,0
140328,0
182799,0
29465,0
32271,0
104954,0
97156,0
44019,0
26334,0
34274,0
74702,0
100012,0
64691,0
10231,0
123572,0
104600,0
46166,0
87612,0
66214,0
110388,0
78529,0
94698,0
168163,0
8723,0
19301,0
27887,0
69596,0
183992,0
177324,0
169716,0
16239,0
173756,0
102101,0
150792,0
64712,0
135784,0
120864,0
44504,0
42943,0
46625,0
88985,0
46544,0
174970,0
119310,0
108596,0
53579,0
47655,0
91669,0
102604,0
106753,0
156896,0
185103,0
138868,0
142424,0
54717,0
116701,0
145740,0
7650,0
91572,0
96868,0
59140,0
175447,0
118291,0
182529,0
33716,0
76906,0
116073,0
142456,0
32424,0
34579,0
179782,0
177828,0
83619,0
63136,0
103869,0
161050,0
52725,0
91455,0
48460,0
18563,0
104490,0
179183,0
104517,0
184556,0
72936,0
42928,0
146339,0
79826,0
90883,0
155790,0
144980,0
10377,0
72331,0
172893,0
141968,0
108425,0
72849,0
132026,0
28435,0
40526,0
181387,0
79466,0
96519,0
144626,0
122059,0
81517,0
119643,0
173844,0
142206,0
148888,0
152814,0
42285,0
29522,0
103516,0
110143,0
32069,0
20789,0
55603,0
45354,0
67115,0
104521,0
20429,0
25037,0
46935,0
134964,0
163409,0
138119,0
173322,0
136,0
79256,0
53993,0
51203,0
63137,0
183996,0
67635,0
46232,0
66820,0
26282,0
95192,0
251237,1
169771,0
78412,0
13315,0
126453,0
170249,0
61699,0
85576,0
165885,0
36098,0
86197,0
40981,0
7259,0
111203,0
32846,0
57049,0
141861,0
31814,0
136729,0
99879,0
147164,0
123392,0
157807,0
134116,0
186103,0
66647,0
121110,0
38940,0
185861,0
4225,0
92080,0
151232,0
137821,0
42631,0
102848,0
186339,0
177547,0
101053,0
127764,0
118584,0
115527,0
139285,0
27029,0
155159,0
93357,0
96661,0
49674,0
8690,0
117584,0
137796,0
65756,0
146547,0
98491,0
38327,0
18304,0
129457,0
87924,0
147494,0
84979,0
61697,0
184980,0
63434,0
25955,0
123263,0
55257,0
188146,0
77348,0
142220,0
70485,0
155756,0
83957,0
59104,0
53322,0
128230,0
117876,0
133462,0
84571,0
71105,0
180994,0
166019,0
168924,0
140055,0
51146,0
108184,0
94140,0
125687,0
135945,0
73878,0
14043,0
100307,0
135387,0
181620,0
10833,0
25706,0
153255,0
137017,0
99893,0
60112,0
156287,0
30909,0
144738,0
93096,0
136046,0
1741,0
101569,0
43189,0
9667,0
77141,0
31461,0
132508,0
120368,0
83036,0
5461,0
137672,0
166515,0
38608,0
77949,0
98758,0
181890,0
145643,0
31567,0
67892,0
70484,0
85969,0
102449,0
126262,0
50408,0
5586,0
6991,0
132307,0
172137,0
33225,0
74031,0
94497,0
112403,0
76632,0
26833,0
158989,0
156242,0
165997,0
38215,0
44398,0
57437,0
32062,0
138369,0
69805,0
105568,0
67014,0
17563,0
92533,0
167961,0
115684,0
57616,0
136235,0
110726,0
59142,0
172873,0
45743,0
146507,0
62385,0
106586,0
47774,0
99622,0
144627,0
182910,0
167181,0
122898,0
117195,0
181872,0
149398,0
147342,0
155377,0
20130,0
177074,0
27697,0
180437,0
145492,0
116908,0
152469,0
78066,0
146127,0
103212,0
81987,0
161488,0
49026,0
158848,0
131657,0
2699,0
103374,0
22036,0
110566,0
27827,0
53722,0
92928,0
83186,0
151659,0
40613,0
11158,0
157060,0
139065,0
43805,0
128720,0
32868,0
159296,0
143901,0
182949,0
68299,0
12979,0
15536,0
7659,0
137903,0
56781,0
35661,0
126131,0
26285,0
75402,0
115474,0
145452,0
58013,0
184139,0
25208,0
29712,0
109455,0
150777,0
116482,0
154674,0
62623,0
107485,0
132978,0
30700,0
191577,1
166286,0
148572,0
121061,0
107884,0
139206,0
54072,0
183288,0
11103,0
50874,0
149937,0
26133,0
138024,0
32496,0
172862,0
92964,0
60258,0
19258,0
61573,0
110362,0
107445,0
6272,0
118032,0
188625,0
99385,0
102547,0
163875,0
55105,0
77191,0
186644,0
74454,0
145742,0
110446,0
38243,0
121483,0
150875,0
85628,0
33892,0
25708,0
85494,0
16022,0
29568,0
145949,0
74225,0
174336,0
50940,0
134546,0
32163,0
21372,0
22561,0
117692,0
30419,0
115369,0
167487,0
116398,0
110831,0
163705,0
90382,0
171253,0
65427,0
175961,0
42373,0
64869,0
54057,0
174456,0
17364,0
37296,0
160074,0
133844,0
144575,0
125427,0
57433,0
148198,0
168502,0
31739,0
179395,0
164517,0
59149,0
11448,0
120584,0
144079,0
159687,0
15879,0
28893,0
13706,0
129228,0
97224,0
121844,0
159969,0
178521,0
184832,0
81362,0
107563,0
71096,0
67828,0
76275,0
132735,0
992,0
155363,0
127056,0
121460,0
41920,0
7668,0
13599,0
55981,0
8859,0
153335,0
60119,0
164001,0
36148,0
94910,0
160146,0
95087,0
65550,0
87168,0
85458,0
4807,0
53462,0
176463,0
665,0
99351,0
23717,0
135631,0
10955,0
154101,0
8408,0
156961,0
169289,0
35034,0
1513,0
181792,0
101895,0
156465,0
58283,0
127077,0
137371,0
24990,0
70463,0
20724,0
21707,0
44869,0
70456,0
49783,0
23844,0
29778,0
180471,0
141034,0
21692,0
185730,0
13248,0
155920,0
69599,0
99844,0
63913,0
150096,0
45636,0
110750,0
107491,0
91192,0
27600,0
35640,0
104587,0
1405,0
31268,0
4974,0
89853,0
175242,0
143849,0
83549,0
141735,0
72895,0
170033,0
100206,0
38950,0
111958,0
53030,0
17611,0
158005,0
38147,0
170661,0
129417,0
187674,0
94992,0
84213,0
9122,0
161074,0
67064,0
12161,0
161792,0
35173,0
132891,0
119281,0
78777,0
151849,0
132605,0
184320,0
93534,0
79008,0
36317,0
104271,0
61915,0
65983,0
153393,0
131574,0
65396,0
176593,0
73757,0
63176,0
1676,0
15500,0
42122,0
97039,0
9254,0
83342,0
120840,0
262894,1
185593,0
66732,0
188003,0
39982,0
161285,0
98580,0
8892,0
64974,0
272055,1
151865,0
24804,0
9472,0
111829,0
154448,0
84893,0
13274,0
107736,0
24631,0
33088,0
154627,0
98254,0
7393,0
183557,0
98861,0
14171,0
60608,0
172178,0
75429,0
143025,0
5418,0
56035,0
129926,0
69220,0
180643,0
80243,0
54993,0
54135,0
171870,0
51826,0
168407,0
51411,0
76191,0
107835,0
4198,0
162472,0
156996,0
88714,0
70482,0
81909,0
126,0
97911,0
5107,0
144016,0
129461,0
127271,0
50342,0
24943,0
53992,0
76299,0
104693,0
6111,0
161558,0
23915,0
171977,0
95790,0
93525,0
107840,0
103827,0
84331,0
103167,0
116187,0
101103,0
81288,0
152508,0
168441,0
28386,0
147882,0
166027,0
159875,0
104657,0
29604,0
29708,0
10995,0
169378,0
174884,0
53831,0
5611,0
58317,0
46984,0
41302,0
108784,0
155094,0
126159,0
73373,0
11497,0
60378,0
41418,0
123003,0
129743,0
186258,0
180361,0
79107,0
7185,0
118363,0
49325,0
161401,0
50381,0
84104,0
107074,0
22263,0
327307,1
59040,0
56575,0
132835,0
114142,0
17945,0
105223,0
85128,0
93846,0
60277,0
19966,0
16959,0
18865,0
44448,0
99639,0
40614,0
14172,0
170028,0
161629,0
96078,0
100571,0
59568,0
44093,0
14315,0
116729,0
138670,0
29021,0
19770,0
125974,0
73330,0
32249,0
175144,0
47356,0
66746,0
83206,0
82648,0
250397,1
27492,0
40920,0
72794,0
125890,0
85253,0
85486,0
161011,0
87292,0
85791,0
81913,0
98760,0
51378,0
34100,0
165610,0
125614,0
133710,0
133702,0
51785,0
49991,0
47705,0
161054,0
58103,0
142892,0
103828,0
135027,0
121895,0
141095,0
18514,0
53275,0
88530,0
127400,0
164631,0
53610,0
123450,0
62592,0
111819,0
90488,0
4017,0
17513,0
128872,0
139170,0
36144,0
133334,0
43751,0
170150,0
81783,0
122356,0
185329,0
161568,0
137820,0
179742,0
292597,1
115149,0
59718,0
70954,0
156461,0
42720,0
69417,0
146759,0
167557,0
131512,0
187656,0
21120,0
21587,0
133685,0
82958,0
145627,0
170593,0
50158,0
171349,0
81845,0
132024,0
91274,0
180796,0
135642,0
158520,0
59619,0
133220,0
140606,0
44143,0
169901,0
15829,0
142809,0
105447,0
42164,0
105639,0
23025,0
14689,0
18128,0
50397,0
18300,0
298,0
128937,0
87138,0
79037,0
21254,0
153779,0
180199,0
34608,0
11730,0
64225,0
42113,0
162027,0
9408,0
135001,0
172923,0
91812,0
168224,0
63342,0
184178,0
37183,0
161849,0
174672,0
129814,0
51823,0
135230,0
126222,0
81012,0
16652,0
86511,0
151110,0
100860,0
33565,0
11142,0
61444,0
123167,0
185469,0
101330,0
64813,0
171993,0
104160,0
165003,0
121508,0
41565,0
159540,0
26162,0
190624,1
178382,0
46556,0
153902,0
167248,0
178582,0
9181,0
81395,0
168276,0
123966,0
21259,0
172258,0
40569,0
80115,0
71784,0
18352,0
171302,0
71929,0
91328,0
101784,0
184822,0
108013,0
123882,0
73462,0
164959,0
49858,0
48516,0
125744,0
11866,0
115614,0
21262,0
6741,0
148504,0
60316,0
73564,0
60311,0
596,0
18344,0
57341,0
111704,0
143931,0
90673,0
100029,0
157782,0
39811,0
11826,0
79114,0
108381,0
54407,0
126805,0
84531,0
120171,0
122926,0
28403,0
186282,0
184280,0
186808,0
71659,0
59270,0
36661,0
75872,0
61889,0
149639,0
96796,0
22578,0
124051,0
81660,0
109632,0
81339,0
168818,0
32148,0
65012,0
66388,0
65533,0
177590,0
102847,0
69622,0
126598,0
140501,0
155427,0
162651,0
145878,0
86455,0
6423,0
161450,0
47202,0
66918,0
152945,0
67140,0
34718,0
15904,0
31417,0
175717,0
97263,0
52454,0
176643,0
14721,0
44416,0
3656,0
102524,0
57321,0
165195,0
156947,0
21642,0
32713,0
22446,0
154512,0
6274,0
103945,0
141285,0
159542,0
83339,0
52938,0
134568,0
47108,0
258712,1
170144,0
131044,0
156308,0
14588,0
159105,0
152253,0
3268,0
28746,0
60903,0
122955,0
144871,0
42768,0
134050,0
85583,0
100336,0
38679,0
143342,0
146642,0
31171,0
90860,0
65280,0
175986,0
49238,0
137570,0
103647,0
4929,0
126319,0
15279,0
69307,0
117432,0
98625,0
30499,0
53559,0
70050,0
113369,0
164288,0
160851,0
166289,0
153884,0
33300,0
181109,0
33333,0
18421,0
23670,0
175344,0
128085,0
151571,0
168618,0
166715,0
98893,0
62400,0
71292,0
64767,0
128777,0
181967,0
136798,0
31117,0
49771,0
159920,0
182250,0
133645,0
35903,0
172972,0
164610,0
174661,0
37568,0
17370,0
32743,0
4602,0
5832,0
48883,0
145031,0
17502,0
148166,0
142471,0
54425,0
47307,0
1998,0
19526,0
155104,0
39677,0
1688,0
50261,0
92268,0
4141,0
153663,0
69418,0
143464,0
76443,0
107512,0
132005,0
135979,0
152944,0
56032,0
6120,0
161797,0
116452,0
97894,0
92265,0
42935,0
22605,0
115867,0
184032,0
109406,0
88169,0
13337,0
12015,0
39534,0
95742,0
181143,0
37781,0
48920,0
76806,0
37009,0
105436,0
110810,0
47936,0
47602,0
119734,0
143844,0
244374,1
1993,0
162845,0
336708,1
28641,0
116990,0
54320,0
287199,1
80381,0
34046,0
51915,0
88330,0
144293,0
186483,0
145376,0
16308,0
66762,0
104965,0
133483,0
329333,1
168495,0
187159,0
25399,0
76523,0
143553,0
90785,0
148370,0
64886,0
129522,0
39505,0
120160,0
173076,0
117980,0
183153,0
233683,1
104083,0
94758,0
136511,0
128287,0
52086,0
40131,0
30821,0
131238,0
87085,0
18235,0
82971,0
152042,0
40849,0
63670,0
72251,0
108604,0
100477,0
181771,0
116917,0
174539,0
132608,0
115969,0
151801,0
143855,0
127382,0
184493,0
21551,0
152638,0
170290,0
20647,0
5217,0
185769,0
74469,0
6355,0
9837,0
6199,0
100172,0
118115,0
32097,0
183028,0
31944,0
17018,0
17991,0
150032,0
141592,0
1769,0
83860,0
32086,0
9205,0
27664,0
104340,0
139438,0
87130,0
105637,0
184644,0
3881,0
90391,0
112501,0
78827,0
52752,0
179844,0
85291,0
74834,0
19314,0
29270,0
93317,0
156462,0
89559,0
25113,0
83281,0
102648,0
107658,0
3083,0
88042,0
75612,0
55041,0
99063,0
156605,0
44103,0
10276,0
92828,0
120496,0
164938,0
153041,0
180918,0
86113,0
31391,0
104624,0
35887,0
169833,0
54567,0
97968,0
184974,0
89725,0
53781,0
156611,0
67359,0
174949,0
107630,0
88116,0
42435,0
163544,0
57117,0
179404,0
25467,0
91291,0
174980,0
150912,0
24682,0
68995,0
129915,0
76410,0
100787,0
163740,0
73513,0
63063,0
116833,0
118019,0
71568,0
113217,0
74566,0
84739,0
61179,0
53385,0
176963,0
150529,0
19957,0
104229,0
96250,0
164626,0
62959,0
33586,0
163086,0
69532,0
59077,0
85404,0
160493,0
4731,0
38321,0
174359,0
62376,0
86620,0
13055,0
163571,0
48535,0
133679,0
164296,0
153281,0
161530,0
106478,0
63830,0
62035,0
22526,0
91760,0
83582,0
161064,0
105484,0
159327,0
178580,0
120731,0
48983,0
8087,0
16089,0
78672,0
66957,0
106277,0
86470,0
146172,0
45700,0
160750,0
117657,0
171401,0
15441,0
64340,0
144712,0
158889,0
725,0
27437,0
103303,0
144502,0
119063,0
128335,0
53042,0
114860,0
58180,0
146646,0
88909,0
147554,0
108937,0
11503,0
182279,0
146872,0
149764,0
18403,0
156850,0
3160,0
96392,0
42049,0
150848,0
13915,0
129036,0
31892,0
120305,0
112848,0
158103,0
102005,0
78534,0
78057,0
74344,0
162617,0
124650,0
80597,0
58609,0
104653,0
112587,0
338458,1
87390,0
4169,0
125579,0
28855,0
21482,0
7855,0
97915,0
186507,0
46694,0
16841,0
159778,0
57662,0
168722,0
73129,0
48595,0
104923,0
102963,0
119658,0
88382,0
141333,0
38338,0
71991,0
166889,0
178080,0
23561,0
105798,0
147732,0
160668,0
51074,0
145491,0
74906,0
2608,0
123960,0
157745,0
122114,0
71848,0
29391,0
186554,0
72288,0
59758,0
95265,0
1472,0
73092,0
76171,0
167141,0
156652,0
188464,0
43006,0
164784,0
153136,0
11214,0
110971,0
104623,0
170605,0
27798,0
66592,0
148070,0
164022,0
45589,0
156048,0
82636,0
163135,0
107406,0
170745,0
75376,0
72240,0
176694,0
104719,0
90676,0
121075,0
62560,0
28416,0
134612,0
17309,0
52146,0
114859,0
48830,0
89157,0
66474,0
169572,0
99047,0
92676,0
107517,0
163069,0
111316,0
94360,0
184467,0
73190,0
121286,0
109550,0
82543,0
124825,0
65769,0
33714,0
155210,0
17391,0
11191,0
84727,0
66340,0
121087,0
186739,0
23799,0
152384,0
123313,0
249739,1
336587,1
159138,0
43093,0
141145,0
27222,0
22068,0
17269,0
148718,0
32034,0
89089,0
174131,0
145401,0
8341,0
168251,0
111418,0
119953,0
68317,0
105696,0
40092,0
22889,0
69953,0
251626,1
100962,0
163407,0
78968,0
144922,0
152214,0
151121,0
145547,0
4823,0
15155,0
114464,0
167064,0
183102,0
6021,0
93477,0
143034,0
15570,0
137619,0
150198,0
167031,0
171747,0
120933,0
155042,0
9266,0
26493,0
145309,0
149347,0
186839,0
8055,0
62771,0
105734,0
100990,0
68365,0
89691,0
173154,0
108442,0
227470,1
59050,0
157510,0
154993,0
23043,0
53751,0
144303,0
150300,0
99621,0
52960,0
111805,0
4661,0
100484,0
141793,0
13842,0
88316,0
51176,0
73568,0
133373,0
94165,0
133178,0
89333,0
55471,0
186366,0
120680,0
3558,0
88181,0
19519,0
67041,0
72177,0
150018,0
24791,0
8959,0
174525,0
23250,0
68142,0
33580,0
105257,0
186287,0
137785,0
48997,0
150935,0
172052,0
131389,0
75307,0
6936,0
170639,0
48827,0
11098,0
44781,0
127569,0
98772,0
166119,0
147212,0
77214,0
53123,0
162679,0
212235,1
12867,0
73343,0
80432,0
101286,0
41610,0
186454,0
75366,0
843,0
174586,0
92476,0
113967,0
107552,0
43727,0
112031,0
73446,0
178940,0
130060,0
74937,0
114124,0
65454,0
43329,0
140875,0
186463,0
124989,0
81555,0
23323,0
117513,0
51563,0
108637,0
119927,0
71971,0
104263,0
150319,0
39244,0
148071,0
82087,0
85325,0
125718,0
48880,0
155074,0
160601,0
53480,0
66134,0
182429,0
156066,0
182983,0
69568,0
166833,0
154747,0
83855,0
98879,0
70718,0
77508,0
150369,0
159450,0
30804,0
308639,1
124559,0
94030,0
54652,0
154462,0
63455,0
66985,0
187381,0
34418,0
90433,0
116373,0
114932,0
125308,0
120773,0
129721,0
38155,0
153849,0
23869,0
29760,0
7459,0
136174,0
6433,0
159139,0
53072,0
135414,0
182196,0
126003,0
78506,0
75316,0
184448,0
6493,0
72256,0
55833,0
159341,0
60443,0
168678,0
34556,0
116114,0
35340,0
163903,0
62206,0
98342,0
48988,0
121634,0
66437,0
105456,0
87344,0
770,0
154344,0
98777,0
157976,0
6341,0
125298,0
271913,1
8624,0
13381,0
150966,0
55186,0
130513,0
49711,0
73349,0
59727,0
96331,0
